DATAFLOW,REF_AREA,EDUCATION_LEV,MEASURE,EDUCATION_TYPE,INTENSITY,EDUCATION_FIELD,GRADE,FREQ,ORIGIN,DESTINATION,INST_TYPE_EDU,MOBILITY,UNIT_MEASURE,SEX,AGE,TIME_PERIOD,OBS_VALUE,REF_YEAR_AGES,ORIGIN_CRITERION,REPYEARSTART,REPYEAREND,OBS_STATUS,CONF_STATUS,COMMENT_OBS,DECIMALS,TIME_PER_COLLECT,UNIT_MULT
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,51552,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CAN,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,50772,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,256108.1168549,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,262649.118117723,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,257465.23813949,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,269607.12113958,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,235979.70722837,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,239056.87607445,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,241342.800802,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,245255.35142693,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,249149.94451867,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,249261.31565734,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,64951,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,62589,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,58811,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,56418,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,54537,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,54052.8,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,53556.6,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,54595,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,54462,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SVN,ISCED11_2,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,54565,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,258714,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,256208,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,254884,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,255759,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,253849,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,253500,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,252015,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,248942,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,249882,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NOR,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,252083,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,702775,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,730346,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,719050,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,720206,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,727911,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,735222,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,742297,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,777860,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_3,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,803109,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FRA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,65088,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),FRA,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,66122,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,137452,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,139682,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,139378,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,139228,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,143878,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,134573,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,133764,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),HRV,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,131037,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,5783,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,5776,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,4818,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,4616,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,4421,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,4369,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,4581,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,4543,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,4892,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,4407,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,20854.794140853,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,21325.8625634088,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),NZL,ISCED11_7,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,21406.914484629,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CRI,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,521,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CRI,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,361,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CRI,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,463,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),CRI,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,508,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,884273,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,851695,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,878959,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,870217,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,863050,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,836714,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,827921,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,662527,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,670874,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ISR,ISCED11_0,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,656648.94734,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,2674487,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,2681829,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,2702647,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,2755682,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,2719358,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,2681815,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,2680126,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,2721766,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,2736224,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),KOR,ISCED11_1,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,2790890,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,22394,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,23076,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,21976,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2019,20416,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2018,19756,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2017,19154,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2016,17252,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2015,19315,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2014,19992,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),ROU,ISCED11_8,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2013,21356,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2022,43265.17453505,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2021,40967.8615048387,,,,,A,,,0,,0
OECD.EDU.IMEP:DSD_EAG_UOE_NON_FIN_STUD@DF_UOE_NF_RAW_AGE(1.0),SWE,ISCED11_5,ENRL,FE,_T,_T,_T,A,_Z,_Z,INST_EDU,_T,PS,_T,_T,2020,34800.894766302,,,,,A,,,0,,0
