DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,SEX,AGE,TIME_HORIZ,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2018,35479224,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2019,35754441,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2020,36026632,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2021,36214248,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),JPN,POP,PS,_T,Y_GE65,H,2022,36235988,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2010,8137507,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2011,8245692,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2012,8325186,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2013,8384777,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2014,8436510,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2015,8487415,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2016,8551564,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2017,8636304,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2018,8740590,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2019,8862603,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2020,8998548,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2021,9143294,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),MEX,POP,PS,_T,Y35T39,H,2022,9292518,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2010,2455114,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2011,2509287,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2012,2561779,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2013,2614044,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2014,2666800,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2015,2718923,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2016,2771032,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2017,2835657,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2018,2895637,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2019,2956437,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2020,3016352,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2021,2986704,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SAU,POP,PS,_T,Y5T9,H,2022,2762317,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2010,17063927,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2011,17254159,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2012,17443491,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2013,17611902,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2014,17787617,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2015,17971423,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2016,18167147,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2017,18419192,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2018,18751405,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2019,19107216,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2020,19458310,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2021,19678363,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),CHL,POP,PS,_T,_T,H,2022,19828563,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2010,30211,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2011,31415,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2012,32677,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2013,33453,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2014,34210,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2015,35040,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2016,36210,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2017,37438,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2018,37937,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2019,38289,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2020,38627,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2021,38736,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),LUX,POP,PS,_T,Y20T24,H,2022,38826,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2010,1359407,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2011,1334917,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2012,1280710,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2013,1208749,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2014,1147037,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2015,1095590,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2016,1054702,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2017,1119236,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2018,1280483,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2019,1419814,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2020,1526808,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2021,1614293,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ROU,POP,PS,_T,Y50T54,H,2022,1624341,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2010,631835,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2011,652469,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2012,669950,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2013,679308,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2014,675936,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2015,666584,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2016,660706,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2017,657834,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2018,657508,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2019,662714,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2020,667159,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2021,663784,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SWE,POP,PS,_T,Y45T49,H,2022,656610,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2010,3510742,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2011,3577063,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2012,3640665,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2013,3678767,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2014,3689768,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2015,3701282,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2016,3726917,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2017,3753003,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2018,3786865,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2019,3844942,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2020,3905462,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2021,3947700.468327,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),ESP,POP,PS,_T,Y45T49,H,2022,3989331.965791,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2010,4965224,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2011,4838350,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2012,4788380,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2013,4708357,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2014,4624180,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2015,4587104,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2016,4580955,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2017,4588273,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2018,4604894,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2019,4607852,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2020,4589460,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2021,4546510,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),DEU,POP,PS,_T,Y20T24,H,2022,4526127,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2010,3428793,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2011,3468536,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2012,3435576,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2013,3373050,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2014,3289729,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2015,3222268,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2016,3132204,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2017,2982455,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2018,2820005,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2019,2685976,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2020,2518218,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2021,2345904,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),KOR,POP,PS,_T,Y15T19,H,2022,2278815,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2010,386135,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2011,383958,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2012,381503,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2013,376716,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2014,372568,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2015,369503,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2016,366766,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2017,365111,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2018,366515,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2019,368551,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2020,368329,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2021,367048,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FIN,POP,PS,_T,Y55T59,H,2022,365160,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2010,2446349,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2011,2400298,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2012,2370758,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2013,2386220,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2014,2424942,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2015,2483279,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2016,2652202,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2017,2910268,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2018,3153007,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2019,3377806,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2020,3590266,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2021,3701279,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),FRA,POP,PS,_T,Y70T74,H,2022,3706545,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2010,186994,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2011,195380,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2012,201347,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2013,206165,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2014,212092,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2015,216365,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2016,221366,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2017,223659,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2018,225190,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2019,226222,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2020,226293,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2021,224007,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),AUT,POP,PS,_T,Y_GE85,H,2022,223226,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2010,287443,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2011,281904.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2012,273998.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2013,267777.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2014,264113,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2015,262752.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2016,263584,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2017,266547,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2018,271022.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2019,276609.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2020,281424,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2021,283097,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),SVK,POP,PS,_T,Y10T14,H,2022,287523,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2010,492884.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2011,483031,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2012,466758.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2013,445309.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2014,419073,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2015,389949.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2016,362472.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2017,337602,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2018,316471,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2019,304690,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2020,304030,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2021,305476,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),BGR,POP,PS,_T,Y20T24,H,2022,288335.5,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2010,3237081,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2011,3275320,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2012,3313781,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2013,3349468,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2014,3382380,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2015,3412020,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2016,3435361,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2017,3453023,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2018,3467336,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2019,3485022,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2020,3499836,A,0,0
OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),NOR,POP,PS,_T,Y15T64,H,2021,3511921,A,0,0
