DATAFLOW,LOCATION,VARIABLE,SCENARIO,FREQUENCY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,UNIT_MULT,BASE_PER
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2028,176047700000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2028,175292200000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2028,2182106000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2028,2160684000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2028,63419740000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2028,63354050000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2028,99179240000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2028,98925870000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2028,49459350000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2028,49279320000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2028,476499000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2028,473324900000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2028,29800140000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2028,29620770000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2028,2447579000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2028,2446283000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2028,51340010000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2028,51192850000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2028,93110060000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2028,92966340000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2028,2215792000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2028,2209163000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2028,81749130000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2028,81624320000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2028,9247932000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2028,9154968000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2028,199809400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2028,198506900000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2028,16810290000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2028,16781970000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2028,108163900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2028,107881600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2028,66133870000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2028,65997820000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2028,140955600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2028,139606200000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2028,218476600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2028,217121900000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2042,6699472000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2042,6526799000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2042,923143100000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2042,916020900000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2042,1122503000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2042,1108389000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2042,6003376000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2042,5854252000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2042,14762050000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2042,14578470000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2042,5156610000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2042,5071924000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2042,518626300000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2042,516057200000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2042,5115955000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2042,5074565000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2042,7306605000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2042,7205290000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2042,450324900000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2042,437503900000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2042,198742100000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2042,192857300000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2042,11254380000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2042,11153670000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2042,1092143000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2042,1075385000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2042,3683449000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2042,3647770000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2042,1041746000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2042,1021916000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2042,4427597000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2042,4406293000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2042,188652600000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2042,181756100000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2042,94566260000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2042,91286850000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2042,1956253000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2042,1911053000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2042,933124300000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2042,928752600000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2042,10199020000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2042,8976024000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2042,8237379000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2042,8072936000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2042,521070700000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2042,515882600000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2042,244658500000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2042,242302500000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2042,2674514000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2042,2645050000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2042,13837610000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2042,13820160000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2042,1427756000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2042,1409696000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2042,224494100000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2042,216225600000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2042,5422996000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2042,5374638000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2042,54283980000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2042,53317450000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2042,97403470000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2042,95840200000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2042,2828442000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2042,2613329000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2042,32357990000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2042,31381020000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2042,443430600000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2042,433213600000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2042,768772000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2042,756749400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2042,370749500000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2042,358679300000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2042,5093237000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2042,4762018000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2042,145082400000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2042,144061800000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2042,165817400000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2042,162674700000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2042,85821550000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2042,83461270000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2042,1592963000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2042,1515233000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2042,76369110000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2042,72938690000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2042,4945721000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2042,4967239000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2042,77941940000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2042,76250040000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2042,142066100000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2042,140504900000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2042,3798807000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2042,3703429000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2042,134063400000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2042,132286100000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2042,24491120000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2042,22776790000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2042,419459200000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2042,400163800000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2042,26237790000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2042,25909530000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2042,186013000000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2042,182350600000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2042,107071100000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2042,105368800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2042,348240900000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2042,326965200000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2042,449974800000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2042,430227900000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2047,8636571000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2047,8307758000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2047,1097344000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2047,1084316000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2047,1323135000000,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2047,1297684000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2047,7307915000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2047,7042708000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2047,17553880000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2047,17204790000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2047,6077807000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2047,5930678000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2047,610535300000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2047,605759200000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2047,5985204000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2047,5911752000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2047,8631455000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2047,8450682000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2047,521225600000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2047,499241500000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2047,248754100000000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2047,237931600000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2047,14327260000000,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2047,14139860000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2047,1272574000000,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2047,1243614000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2047,4333289000000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2047,4271447000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2047,1217407000000000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2047,1182503000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2047,5093865000000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2047,5056264000000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2047,222540500000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2047,210756900000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2047,126075200000000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2047,119515600000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2047,2328676000000,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2047,2248827000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2047,1151948000000,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2047,1143816000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2047,12180120000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2047,10304290000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2047,9732611000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2047,9429837000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2047,610631000000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2047,601252400000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2047,282210400000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2047,277973800000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S0,A,2047,3111111000000,A,,,
OECD:DF_EO114_LTB(1.0),ESP,GDP,S1,A,2047,3059748000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S0,A,2047,16914660000000,A,,,
OECD:DF_EO114_LTB(1.0),SWE,GDP,S1,A,2047,16873280000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S0,A,2047,1672053000000,A,,,
OECD:DF_EO114_LTB(1.0),CHE,GDP,S1,A,2047,1639326000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S0,A,2047,321758300000000,A,,,
OECD:DF_EO114_LTB(1.0),TUR,GDP,S1,A,2047,304107800000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S0,A,2047,6527621000000,A,,,
OECD:DF_EO114_LTB(1.0),GBR,GDP,S1,A,2047,6442507000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S0,A,2047,63696070000000,A,,,
OECD:DF_EO114_LTB(1.0),USA,GDP,S1,A,2047,62015680000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S0,A,2047,114754800000000,A,,,
OECD:DF_EO114_LTB(1.0),G7M,GDP,S1,A,2047,112019800000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S0,A,2047,4115531000000000,A,,,
OECD:DF_EO114_LTB(1.0),ARG,GDP,S1,A,2047,3664972000000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S0,A,2047,44051540000000,A,,,
OECD:DF_EO114_LTB(1.0),BRA,GDP,S1,A,2047,42033350000000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S0,A,2047,531932700000,A,,,
OECD:DF_EO114_LTB(1.0),BGR,GDP,S1,A,2047,512528500000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S0,A,2047,1014711000000000,A,,,
OECD:DF_EO114_LTB(1.0),CHL,GDP,S1,A,2047,990884700000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S0,A,2047,462751400000000,A,,,
OECD:DF_EO114_LTB(1.0),CHN,GDP,S1,A,2047,439460300000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S0,A,2047,6801926000000000,A,,,
OECD:DF_EO114_LTB(1.0),COL,GDP,S1,A,2047,6160992000000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S0,A,2047,186980200000000,A,,,
OECD:DF_EO114_LTB(1.0),CRI,GDP,S1,A,2047,184961400000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S0,A,2047,190827000000,A,,,
OECD:DF_EO114_LTB(1.0),HRV,GDP,S1,A,2047,185226800000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S0,A,2047,102570300000,A,,,
OECD:DF_EO114_LTB(1.0),EST,GDP,S1,A,2047,98220630000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S0,A,2047,2352784000000000,A,,,
OECD:DF_EO114_LTB(1.0),IND,GDP,S1,A,2047,2176122000000000,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S0,A,2047,1.043985E+17,A,,,
OECD:DF_EO114_LTB(1.0),IDN,GDP,S1,A,2047,97347530000000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S0,A,2047,6275002000000,A,,,
OECD:DF_EO114_LTB(1.0),ISR,GDP,S1,A,2047,6232270000000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S0,A,2047,89131310000,A,,,
OECD:DF_EO114_LTB(1.0),LVA,GDP,S1,A,2047,86292870000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S0,A,2047,162922900000,A,,,
OECD:DF_EO114_LTB(1.0),LTU,GDP,S1,A,2047,160252100000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S0,A,2047,4480330000000,A,,,
OECD:DF_EO114_LTB(1.0),ROU,GDP,S1,A,2047,4314993000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S0,A,2047,156319000000,A,,,
OECD:DF_EO114_LTB(1.0),SVN,GDP,S1,A,2047,153106000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S0,A,2047,35394550000000,A,,,
OECD:DF_EO114_LTB(1.0),ZAF,GDP,S1,A,2047,31637360000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S0,A,2047,538384200000000,A,,,
OECD:DF_EO114_LTB(1.0),G20,GDP,S1,A,2047,501774700000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S0,A,2047,30840870000000,A,,,
OECD:DF_EO114_LTB(1.0),EA17,GDP,S1,A,2047,30260930000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S0,A,2047,224467600000000,A,,,
OECD:DF_EO114_LTB(1.0),OECD,GDP,S1,A,2047,217843400000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S0,A,2047,126460800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20ADV,GDP,S1,A,2047,123466800000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S0,A,2047,467869200000000,A,,,
OECD:DF_EO114_LTB(1.0),G20EME,GDP,S1,A,2047,426449900000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S0,A,2047,574136700000000,A,,,
OECD:DF_EO114_LTB(1.0),OECDG20,GDP,S1,A,2047,536846200000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S0,A,2021,2189667000000,A,,,
OECD:DF_EO114_LTB(1.0),AUS,GDP,S1,A,2021,2189667000000,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S0,A,2021,405095135949.695,A,,,
OECD:DF_EO114_LTB(1.0),AUT,GDP,S1,A,2021,405095135949.695,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S0,A,2021,507929000000.001,A,,,
OECD:DF_EO114_LTB(1.0),BEL,GDP,S1,A,2021,507929000000.001,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S0,A,2021,2509618000000,A,,,
OECD:DF_EO114_LTB(1.0),CAN,GDP,S1,A,2021,2509618000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S0,A,2021,6106983000000,A,,,
OECD:DF_EO114_LTB(1.0),CZE,GDP,S1,A,2021,6106983000000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S0,A,2021,2550606330000,A,,,
OECD:DF_EO114_LTB(1.0),DNK,GDP,S1,A,2021,2550606330000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S0,A,2021,250919000000,A,,,
OECD:DF_EO114_LTB(1.0),FIN,GDP,S1,A,2021,250919000000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S0,A,2021,2499534400000,A,,,
OECD:DF_EO114_LTB(1.0),FRA,GDP,S1,A,2021,2499534400000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S0,A,2021,3608303000000,A,,,
OECD:DF_EO114_LTB(1.0),DEU,GDP,S1,A,2021,3608303000000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S0,A,2021,182830200000,A,,,
OECD:DF_EO114_LTB(1.0),GRC,GDP,S1,A,2021,182830200000,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S0,A,2021,55198927000000.1,A,,,
OECD:DF_EO114_LTB(1.0),HUN,GDP,S1,A,2021,55198927000000.1,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S0,A,2021,3250399268378,A,,,
OECD:DF_EO114_LTB(1.0),ISL,GDP,S1,A,2021,3250399268378,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S0,A,2021,433258010530.001,A,,,
OECD:DF_EO114_LTB(1.0),IRL,GDP,S1,A,2021,433258010530.001,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S0,A,2021,1820384300000,A,,,
OECD:DF_EO114_LTB(1.0),ITA,GDP,S1,A,2021,1820384300000,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S0,A,2021,550074300000001,A,,,
OECD:DF_EO114_LTB(1.0),JPN,GDP,S1,A,2021,550074300000001,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S0,A,2021,2080198400000000,A,,,
OECD:DF_EO114_LTB(1.0),KOR,GDP,S1,A,2021,2080198400000000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S0,A,2021,72258861000,A,,,
OECD:DF_EO114_LTB(1.0),LUX,GDP,S1,A,2021,72258861000,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S0,A,2021,26608701424250.1,A,,,
OECD:DF_EO114_LTB(1.0),MEX,GDP,S1,A,2021,26608701424250.1,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S0,A,2021,870073999999.999,A,,,
OECD:DF_EO114_LTB(1.0),NLD,GDP,S1,A,2021,870073999999.999,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S0,A,2021,352869999999.999,A,,,
OECD:DF_EO114_LTB(1.0),NZL,GDP,S1,A,2021,352869999999.999,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S0,A,2021,4211621000000,A,,,
OECD:DF_EO114_LTB(1.0),NOR,GDP,S1,A,2021,4211621000000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S0,A,2021,2631128500000,A,,,
OECD:DF_EO114_LTB(1.0),POL,GDP,S1,A,2021,2631128500000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S0,A,2021,216053209000,A,,,
OECD:DF_EO114_LTB(1.0),PRT,GDP,S1,A,2021,216053209000,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S0,A,2021,100255721001,A,,,
OECD:DF_EO114_LTB(1.0),SVK,GDP,S1,A,2021,100255721001,A,,,
